73900,Vision Operations,External,AP_Demo_Std_RctMatched_10I 73900,15300.00,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Receipt matched invoice with Charge lines allocated,AP_Cloud_Demo,STANDARD,,,,,,2/10 Net 45,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
74000,Vision Operations,External,AP_Demo_Std_POForex_10I 74000,90415.97,2012/02/12,Advanced Network Devices,1013,FRESNO,GBP,GBP,Standard forex Invoice with matched and unmatched lines,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,User,2012/02/12,1.75,01-000-2210-0000-000,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
74100,Vision Operations,External,AP_Demo_Std_Bad_Data_10I 74100,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Invoice with bad data in Invoice Date - Incorrect date format,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
74200,Vision Operations,External,AP_Demo_CM_Reject_10I 74200,-13064.56,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Credit memo with Header Rejection - Invalid Invoice Type Lookup,AP_Cloud_Demo,CREDIT,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
74300,Vision Operations,External,AP_Demo_Std_Reject_10I 74300,37948.55,2012/02/12,Advantage Corp,,FLORHAM PARK,EUR,EUR,Standard Invoice with Header Rejection - Invalid Supplier,AP_Cloud_Demo,STANDARD,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
74400,Vision Operations,External,AP_Demo_Std_UnMatched_10I 74400,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
74500,Vision Operations,External,AP_Demo_Std_Forex1_10I 74500,17833.66,2012/02/12,Advantage Corp,1010,FLORHAM PARK,EUR,EUR,Standard unmatched forex invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/02/12,,,2012/02/12,CHECK,Standard,,,,,,,,User,2012/02/12,1.54,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
74600,Vision Operations,External,AP_Demo_Std_Forex2_10I 74600,10426.00,2012/02/12,Advanced Network Devices,1013,FRESNO,JPY,JPY,Standard Forex Invoice in JPY,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
74700,Vision Operations,External,AP_Demo_CM_Forex_10I 74700,-6591.51,2012/04/01,Advantage Corp,1010,SEATTLE_HQ,CAD,CAD,Standard unmatched Forex Credit memo,AP_Cloud_Demo,CREDIT,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
74800,Vision Operations,External,AP_Demo_Std_PoMatched_10I 74800,33226.75,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard PO matched invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
74900,Vision Operations,External,AP_Demo_Std_RctMatched_10I 74900,15300.00,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Receipt matched invoice with Charge lines allocated,AP_Cloud_Demo,STANDARD,,,,,,2/10 Net 45,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
75000,Vision Operations,External,AP_Demo_Std_POForex_10I 75000,90415.97,2012/02/12,Advanced Network Devices,1013,FRESNO,GBP,GBP,Standard forex Invoice with matched and unmatched lines,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,User,2012/02/12,1.75,01-000-2210-0000-000,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
75100,Vision Operations,External,AP_Demo_Std_Bad_Data_10I 75100,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Invoice with bad data in Invoice Date - Incorrect date format,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
75200,Vision Operations,External,AP_Demo_CM_Reject_10I 75200,-13064.56,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Credit memo with Header Rejection - Invalid Invoice Type Lookup,AP_Cloud_Demo,CREDIT,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
75300,Vision Operations,External,AP_Demo_Std_Reject_10I 75300,37948.55,2012/02/12,Advantage Corp,,FLORHAM PARK,EUR,EUR,Standard Invoice with Header Rejection - Invalid Supplier,AP_Cloud_Demo,STANDARD,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
75400,Vision Operations,External,AP_Demo_Std_UnMatched_10I 75400,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
75500,Vision Operations,External,AP_Demo_Std_Forex1_10I 75500,17833.66,2012/02/12,Advantage Corp,1010,FLORHAM PARK,EUR,EUR,Standard unmatched forex invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/02/12,,,2012/02/12,CHECK,Standard,,,,,,,,User,2012/02/12,1.54,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
75600,Vision Operations,External,AP_Demo_Std_Forex2_10I 75600,10426.00,2012/02/12,Advanced Network Devices,1013,FRESNO,JPY,JPY,Standard Forex Invoice in JPY,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
75700,Vision Operations,External,AP_Demo_CM_Forex_10I 75700,-6591.51,2012/04/01,Advantage Corp,1010,SEATTLE_HQ,CAD,CAD,Standard unmatched Forex Credit memo,AP_Cloud_Demo,CREDIT,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
75800,Vision Operations,External,AP_Demo_Std_PoMatched_10I 75800,33226.75,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard PO matched invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
75900,Vision Operations,External,AP_Demo_Std_RctMatched_10I 75900,15300.00,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Receipt matched invoice with Charge lines allocated,AP_Cloud_Demo,STANDARD,,,,,,2/10 Net 45,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
76000,Vision Operations,External,AP_Demo_Std_POForex_10I 76000,90415.97,2012/02/12,Advanced Network Devices,1013,FRESNO,GBP,GBP,Standard forex Invoice with matched and unmatched lines,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,User,2012/02/12,1.75,01-000-2210-0000-000,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
76100,Vision Operations,External,AP_Demo_Std_Bad_Data_10I 76100,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Invoice with bad data in Invoice Date - Incorrect date format,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
76200,Vision Operations,External,AP_Demo_CM_Reject_10I 76200,-13064.56,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Credit memo with Header Rejection - Invalid Invoice Type Lookup,AP_Cloud_Demo,CREDIT,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
76300,Vision Operations,External,AP_Demo_Std_Reject_10I 76300,37948.55,2012/02/12,Advantage Corp,,FLORHAM PARK,EUR,EUR,Standard Invoice with Header Rejection - Invalid Supplier,AP_Cloud_Demo,STANDARD,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
76400,Vision Operations,External,AP_Demo_Std_UnMatched_10I 76400,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
76500,Vision Operations,External,AP_Demo_Std_Forex1_10I 76500,17833.66,2012/02/12,Advantage Corp,1010,FLORHAM PARK,EUR,EUR,Standard unmatched forex invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/02/12,,,2012/02/12,CHECK,Standard,,,,,,,,User,2012/02/12,1.54,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
76600,Vision Operations,External,AP_Demo_Std_Forex2_10I 76600,10426.00,2012/02/12,Advanced Network Devices,1013,FRESNO,JPY,JPY,Standard Forex Invoice in JPY,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
76700,Vision Operations,External,AP_Demo_CM_Forex_10I 76700,-6591.51,2012/04/01,Advantage Corp,1010,SEATTLE_HQ,CAD,CAD,Standard unmatched Forex Credit memo,AP_Cloud_Demo,CREDIT,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
76800,Vision Operations,External,AP_Demo_Std_PoMatched_10I 76800,33226.75,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard PO matched invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
76900,Vision Operations,External,AP_Demo_Std_RctMatched_10I 76900,15300.00,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Receipt matched invoice with Charge lines allocated,AP_Cloud_Demo,STANDARD,,,,,,2/10 Net 45,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
77000,Vision Operations,External,AP_Demo_Std_POForex_10I 77000,90415.97,2012/02/12,Advanced Network Devices,1013,FRESNO,GBP,GBP,Standard forex Invoice with matched and unmatched lines,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,User,2012/02/12,1.75,01-000-2210-0000-000,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
77100,Vision Operations,External,AP_Demo_Std_Bad_Data_10I 77100,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Invoice with bad data in Invoice Date - Incorrect date format,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
77200,Vision Operations,External,AP_Demo_CM_Reject_10I 77200,-13064.56,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Credit memo with Header Rejection - Invalid Invoice Type Lookup,AP_Cloud_Demo,CREDIT,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
77300,Vision Operations,External,AP_Demo_Std_Reject_10I 77300,37948.55,2012/02/12,Advantage Corp,,FLORHAM PARK,EUR,EUR,Standard Invoice with Header Rejection - Invalid Supplier,AP_Cloud_Demo,STANDARD,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
77400,Vision Operations,External,AP_Demo_Std_UnMatched_10I 77400,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
77500,Vision Operations,External,AP_Demo_Std_Forex1_10I 77500,17833.66,2012/02/12,Advantage Corp,1010,FLORHAM PARK,EUR,EUR,Standard unmatched forex invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/02/12,,,2012/02/12,CHECK,Standard,,,,,,,,User,2012/02/12,1.54,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
77600,Vision Operations,External,AP_Demo_Std_Forex2_10I 77600,10426.00,2012/02/12,Advanced Network Devices,1013,FRESNO,JPY,JPY,Standard Forex Invoice in JPY,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
77700,Vision Operations,External,AP_Demo_CM_Forex_10I 77700,-6591.51,2012/04/01,Advantage Corp,1010,SEATTLE_HQ,CAD,CAD,Standard unmatched Forex Credit memo,AP_Cloud_Demo,CREDIT,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
77800,Vision Operations,External,AP_Demo_Std_PoMatched_10I 77800,33226.75,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard PO matched invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
77900,Vision Operations,External,AP_Demo_Std_RctMatched_10I 77900,15300.00,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Receipt matched invoice with Charge lines allocated,AP_Cloud_Demo,STANDARD,,,,,,2/10 Net 45,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
78000,Vision Operations,External,AP_Demo_Std_POForex_10I 78000,90415.97,2012/02/12,Advanced Network Devices,1013,FRESNO,GBP,GBP,Standard forex Invoice with matched and unmatched lines,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,User,2012/02/12,1.75,01-000-2210-0000-000,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
78100,Vision Operations,External,AP_Demo_Std_Bad_Data_10I 78100,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Invoice with bad data in Invoice Date - Incorrect date format,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
78200,Vision Operations,External,AP_Demo_CM_Reject_10I 78200,-13064.56,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Credit memo with Header Rejection - Invalid Invoice Type Lookup,AP_Cloud_Demo,CREDIT,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
78300,Vision Operations,External,AP_Demo_Std_Reject_10I 78300,37948.55,2012/02/12,Advantage Corp,,FLORHAM PARK,EUR,EUR,Standard Invoice with Header Rejection - Invalid Supplier,AP_Cloud_Demo,STANDARD,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
78400,Vision Operations,External,AP_Demo_Std_UnMatched_10I 78400,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
78500,Vision Operations,External,AP_Demo_Std_Forex1_10I 78500,17833.66,2012/02/12,Advantage Corp,1010,FLORHAM PARK,EUR,EUR,Standard unmatched forex invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/02/12,,,2012/02/12,CHECK,Standard,,,,,,,,User,2012/02/12,1.54,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
78600,Vision Operations,External,AP_Demo_Std_Forex2_10I 78600,10426.00,2012/02/12,Advanced Network Devices,1013,FRESNO,JPY,JPY,Standard Forex Invoice in JPY,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
78700,Vision Operations,External,AP_Demo_CM_Forex_10I 78700,-6591.51,2012/04/01,Advantage Corp,1010,SEATTLE_HQ,CAD,CAD,Standard unmatched Forex Credit memo,AP_Cloud_Demo,CREDIT,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
78800,Vision Operations,External,AP_Demo_Std_PoMatched_10I 78800,33226.75,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard PO matched invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
78900,Vision Operations,External,AP_Demo_Std_RctMatched_10I 78900,15300.00,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Receipt matched invoice with Charge lines allocated,AP_Cloud_Demo,STANDARD,,,,,,2/10 Net 45,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
